AAAS - African & African Amer Studies | First-Year Seminar | 000064 | Topics vary each semester offered. | FALL-SPRNG
RELIGION - Religion | Ancient Myth | 023292 | Myths are humanity's longest-lasting and most powerful stories. They shape our understanding of transitions and crises, and explore the boundaries between right and wrong, life and death, and the natural and the supernatural. They can also be playful, exuberant, and highly entertaining. This course introduces students to the myths of Greece and Rome, with comparative material drawn from the Hebrew Bible and other ancient texts. Throughout the course we will also think about the role of mythology today, and the way we use stories to come to terms with ourselves and our world. | FALL-SPRNG
RELIGION - Religion | Selected Sanskrit Readings | 021421 | This is a reading course building on a prior knowledge of Sanskrit grammar to introduce the skills needed for reading the varieties of different kinds of texts found in Sanskrit literature including basic scriptural texts in the aphoristic "sutra" style, more expanded Epic or lyric styles of narrative and devotional poetry, and the various protocols to be mastered for reading scholastic commentaries. The course has as a prerequisite a basic and overall knowledge of Sanskrit grammar. | FALL
RELIGION - Religion | Love, Spirit, and Mysticism: The Path of Love in Middle East and South Asia | 027474 | Examination of Love-based spirituality in multiple religious traditions. Focus on material originating from Persian, Urdu, Turkish, and Arabic sources. Readings will include literature and songs in English. | FALL-SPRNG
RELIGION - Religion | The Good Life: Religion, Philosophy, and Life’s Ultimate Concerns | 028222 | What does it look like for a human life to go well? What leads to human flourishing or “happiness” or “success”? What is freedom? Love? Justice? What is the basis for ethics? What is our relationship to the environment and natural world? What is the significance of death? How do our beliefs (or lack thereof) about God or the gods shape our answers to life's big questions? We examine how philosophical or religious traditions around the globe have answered these questions, beginning with their founders. Traditions (and founders/key figures) covered include Confucianism (Confucius); Islam (Muhammad); Christianity (Jesus); Stoicism (Socrates), Judaism (Moses), and Buddhism (the Buddha). | FALL
RELIGION - Religion | The Good Life: Religion, Philosophy, and Life’s Ultimate Concerns | 028222 | What does it look like for a human life to go well? What leads to human flourishing or “happiness” or “success”? What is freedom? Love? Justice? What is the basis for ethics? What is our relationship to the environment and natural world? What is the significance of death? How do our beliefs (or lack thereof) about God or the gods shape our answers to life's big questions? We examine how philosophical or religious traditions around the globe have answered these questions, beginning with their founders. Traditions (and founders/key figures) covered include Confucianism (Confucius); Islam (Muhammad); Christianity (Jesus); Stoicism (Socrates), Judaism (Moses), and Buddhism (the Buddha). | FALL-SPRNG
RELIGION - Religion | Shamanism and Spirit Possession | 021035 | Anthropological, psychological, and Religious Studies approaches to cross-cultural study of spirit possession and shamanism. Examination of in-depth case-studies and comparative works, from both literate civilizations and non-literate cultures. Engage with contemporary concerns with nature and boundaries of personhood and embodiment and their relation to leadership. | SPRING
RELIGION - Religion | Hinduism and Judaism: Culture, Religion, and Identity | 025059 | Using interdisciplinary comparative frameworks, this course will study how two major world religions, Hinduism and Judaism, create a dynamic cosmos that brings abiding meaning to the daily lives of millions of believers. Explores concepts such as “ritual” and “myth” by examining Jewish and Hindu materials from early to modern times. The broader aims of the course are to understand how each tradition imagines time, space, and matter, and to explore how claims about the sacred are transformed in modernity. Ultimately, it aims to inspire reflection on how religion, identity and culture function in the modern world. | SPRING
RELIGION - Religion | Islamic Civilization I | 009271 | A global history of Islamic thought, practice, spirituality, politics, and culture. This course analyzes the emergence of Islam and the spread of Muslim culture and learning across Africa, Asia, and Europe. It introduces how Muslims fostered a globalized economy and international community of scientists, scholars, agriculturalists, musicians, artisans, and philosophers of diverse backgrounds – along with other key themes that students may pursue in greater detail in future coursework. Gateway course for an interdisciplinary certificate in Islamic studies. | FALL
RELIGION - Religion | Muslim Women Across the Ages | 020896 | This course explores the diverse realities of Muslim women's lives, from the origins of Islam to the present, through autobiographical and biographical accounts situated in their social, economic, political, and cultural contexts. The women we will encounter through textual and audiovisual materials represent a wide range of personal backgrounds, including scholars, mystics, merchants, philanthropists, poets, slavegirls, feminists, and Islamists. We will metaphorically travel across the globe and time to understand the multifarious facets of Muslim women's lived experiences. | FALL
RELIGION - Religion | Indian Cinema & Social Change | 027787 | Considers the transnational purchase, aesthetic, and civic sensibilities of Indian cinema focusing on Hindi-language films. Review begins with emergence of Indian cinema in 1890s, then considers how social change became a driving force during anti-colonial resistance and nationalist reform. Course focuses on the post-independence (1947-) period, when social justice activism enters the mainframe of “Bollywood” film. Core inquiry centers on how the cinematic imaginary of India perceives faultlines in Indian society and expresses its social voice. Themes include caste, gender, sanitation, poverty, successfulness, religious fundamentalism, ageism, and sexuality. | FALL-SPRNG
RELIGION - Religion | Muhammad: The Prophet of Islam | 027423 | Course will cover the life, legacy, and devotion to the Prophet of Islam. No background needed. All course material in English. Course will include various sources depicting the life of Muhammad, the statements attributed to the Prophet, and also the vast legacy of devotion to the Prophet. | FALL-SPRNG
RELIGION - Religion | From Agra to Istanbul: Islamic Art and Architecture in the Early Modern Era | 028942 | From glittering gold domes to vibrantly colored illuminated manuscripts, this course examines Islamic art and architecture from the Indian subcontinent to the eastern Mediterranean from the fifteenth to mid-nineteenth centuries. This period corresponds to the rise of major Islamic empires, most notably the Mughals, Safavids, and Ottomans, whose capital cities became booming centers of art and architecture. This class will explore the artistic production of these empires and consider the rich cross-cultural connections between them, as well as their relationships with the artistic traditions of both Europe and East Asia. | SPRING
RELIGION - Religion | Augustine's City of God | 028873 | Study of the literary form and argument of Augustine’s epoch-making City of God: a rhetorical tour de force of consummate artistry and stunning originality and scope; and a political, religious, and moral critique of ancient Rome within a comparative, cross-cultural analytical framework that vindicates an alternative vision of society rooted in the Christian scriptures. City of God provides a remarkable example of sophisticated literary construction, rhetorical prowess, cross-cultural examination, and moral reflection. We focus on these four facets of a celebrated synthesis that breaks new ground in historiography, political science, and moral theory. | FALL-SPRNG
RELIGION - Religion | Martin Luther King and the Prophetic Tradition | 023545 | Situates Martin Luther King as a preacher in the black Christian tradition with a liberationist reading. Traces the movement from civil rights to opposition to economic injustice, war, and militarism. Analyzes what the prophetic voices of today have to say about issues of poverty, racism, environmental destruction, militarism, homophobia, drones, sexism. | FALL-SPRNG
RELIGION - Religion | Cross-Cultural Encounters | 027688 | The dynamics of cross-cultural interaction have actively shaped the world for many centuries now. This class explores some of the religious, social, and economic forces that fostered increasingly global contacts in history. In particular, it examines how centrally located and cosmopolitan Muslims played a critical role in connecting people of far-flung regions, cultures, and religions with one another. It surveys the myriad encounters of Muslims, Buddhists, Confucianists, Hindus, Jews, Christians and more across Afro-Eurasia and into the Americas. How did religious networks, processes and events foster historic exchanges of ideas, practices, and commodities across the world? | FALL-SPRNG
RELIGION - Religion | Religion and Sport | 028210 | This course explores the many ways in which sports converge with (and diverge from) religion. Lecture version to Religion 249S. | SPRING
RELIGION - Religion | Religion and Sport | 027300 | This course explores the many ways in which sports converge with (and diverge from) religion. | SPRING
RELIGION - Religion | Four Funerals and a Wedding: Introduction to Chinese Religious Life | 026733 | This is an introductory course on contemporary Chinese religious life. Students are encouraged to think comparatively about religious life with sociological as well as historical imagination. We examine the major religious traditions in China today—Confucianism, Buddhism, Daoism, Christianity, Islam, and popular religious traditions—through rituals and beliefs related to everyday life, such as birth, marriage, and death. Case studies include a history of the development of Confucianism; an analysis of essential concepts and practices in Daoism; a narrative of Catholicism in a Chinese village; a history of women’s mosques in China; and a study of contemporary popular religious practices. | FALL
RELIGION - Religion | Religion and the Novel in Modern India | 023878 | Indian writing in English, especially the novel, provides a unique understanding of religion in the world’s largest democracy. The novel has come of age in India, seen innovations and has influenced world literature. Indian and Indian-origin novelists have been Booker and Pulitzer winners, Commonwealth awardees, and Sahitya Akademi laureates. Course will examine how the Indian novel in English understands and mediates tradition and modernity, selfhood and society in a deeply diverse culture. Includes novels written during the twilight of British colonial rule, the Partition, and contemporary decades of rapid globalization and diasporic change. | SPRING
RELIGION - Religion | Pilgrimage and Tourism | 018857 | Investigation of pilgrimage and tourist destinations (Jerusalem, Rome, Santiago, Orlando, New York) from the Middle Ages to the present through a study of their material remains, primary sources and theoretical texts. Discussion of the moral and ethical issues involved in marketing authenticity from a cross-cultural and comparative perspective. Evaluation based on weekly student written assessments of the texts and the presentation of a pilgrimage site of their choice. | SPRING
RELIGION - Religion | From History to Fantasy: Medieval Religions in Film & Fiction | 020445 | Explores the intersection of modern popular culture and medieval religious culture. Deep dive into how modern creators of mass entertainment use common notions of medieval faith, power, race, sexualities and violence to capture and hold our interest, teach us lessons about ourselves, and sell products. How do our ideas of faith, sexuality, race and power inspire or constrain the fiction we create about the past? What impact does this have on consumers? Monks, nuns, knights, crusades, secret societies, suffragists, alt-right, plague. Modern novels, commentaries, history, medieval texts, neurobiology, TV, films, ads, games, memes, clubs. Read, discuss, write, research. | SPRING
RELIGION - Religion | Dante's Divine Comedy: Hell, Purgatory and Paradise | 018281 | A voyage through the three otherworldly places of Dante's philosophical poem (Hell, Purgatory, Paradise) whose transformation of human actions into an ordered ethical system continues to captivate readers. | FALL-SPRNG
RELIGION - Religion | Religion & Journalism | 026242 | This course explores the many and complex ways in which religion converges with and diverges from journalism. | SPRING
RELIGION - Religion | The Transnational Realities of an Ancient Tradition | 027446 | This course traces the global development of Confucianism as religious, political, and cultural traditions from the eighteenth century to the twentieth-first century. Confucianism has taken a strong hold in East Asia for centuries, and it has also been having significant impact in Southeast Asia, especially in Vietnam, Singapore, Indonesia, and Malaysia, and today in North America as well. By examining textual, historical, and ethnographic data, this course focuses on the most recent developments of Confucianism as a religious and ritual tradition in diverse societies, while taking into account its cultural and political impact on global modernity. | FALL-SPRNG
RELIGION - Religion | Spiritual But Not Religious | 027305 | This course address one of the most pressing questions in the study of religion today: What does it mean to be “spiritual but not religious”? This is a question that frequently appears in survey research; about a quarter of U.S. adults “now say they think of themselves as spiritual but not religious” (Pew). In this course, we address the big questions about how to define “religion” and “spirituality,” and we use empirical data to acquire a new understanding of the lived experience of people who are “spiritual but not religious,” not only in the United States, but also in Asia and other parts of the world. | FALL-SPRNG
RELIGION - Religion | Sex and Gender in the Hebrew Bible | 009233 | Women in ancient Israel, early Christianity, and early Judaism in their contexts in the Near Eastern and Greco-Roman worlds, with attention to the relation between textual depictions and social reality and to the ethical issues raised by the continuing authority of biblical texts for matters of gender. Sources include the Bible, images from art, and archaeological remains. | SPRING
RELIGION - Religion | Ritual, Performance, and Religion | 023535 | Exposes students to theories of ritual and performance (Turner, Schechner, Grimes, Geertz, Paden) in religious and non-religious contexts; compares contexts as a way of understanding common structures and what differentiates the religious/non-religious. Guest lecturers (from religion, dance, theater, psychology, English, visual and media studies, cultural anthropology) expose students to a range of approaches to specific kinds of ritual and performance. Possibly involves both class and individual trips to local religious events and performances for field work exercises. | FALL-SPRNG
RELIGION - Religion | Religion and Science | 013592 | The diverse interactions of religion and science from the Renaissance to the present. The profound transformation of premodern science by seventeenth-century revolutions and nineteenth-century discoveries; in turn, the transformation of society, including religion, by modern science. Some consideration of physics and astronomy, but major focus on the impact of Darwinian anti-teleology and modern biology, especially animal studies, on "natural theology" and traditional arguments from design. Thinkers to be considered include Francis Bacon, Montaigne, Spinoza, Thomas Huxley, Albert Einstein, and E. O. Wilson. Topics include evolution, human consciousness, human identity, and the human-animal boundary. | SPRING
RELIGION - Religion | Special Topics in Religion | 009311 | Topics vary from semester to semester. | FALL-SPRNG
RELIGION - Religion | Special Topics in Religion | 009312 | Seminar version of Religion 290. | FALL-SPRNG
RELIGION - Religion | Religion, Restrictions, and Violence | 025960 | An examination of the historical roots and current manifestations of religiously-justified violence and disenfranchisement, with a focus on the Abrahamic traditions (Judaism, Christianity, and Islam). The violence treated will include the expressly physical as well as the more insidiously existential, including political and cultural marginalization. Major loci of exploration will include gender and sexuality; Israel-Palestine, and the intersection of contemporary identities. Topics include the nature of extremisms within each tradition, the challenges of assimilation and "modernity," and the role and nature of citizenship and territory. | FALL
RELIGION - Religion | Literary Islam | 022777 | The Quran as scripture; mystical poetry; stories of the early community; literary cultures in the early community; modern reinterpretations of Islamic sources; Islamist literature; modern Islamic poetry, novels, plays, and stories. | FALL-SPRNG
RELIGION - Religion | The Holocaust | 021600 | Antisemitism and the Jewish question in Central Europe, the development of Nazi policy, the Final Solution in its different sites (ghetto, labor camps, extermination camps) and institutions (SS, Judenrat), the Holocaust's legacy. Historiographical debates and documentary research. | FALL-SPRNG
RELIGION - Religion | Non-Canonical Gospels | 020760 | Historical-critical study of early non-canonical Christian Gospels, with special reference to the Gospel of Thomas, the Gospel of Peter, the Protevangelium of James, the Infancy Gospel of Thomas, Papyrus Egerton 2, Gospel of Mary, Gospel of Judas, Gospel of Philip, Dialogue of the Savior and Secret Mark; their relationship to other early Christian texts, their view of Jesus, their place in early Christianity; questions of authority, canon, canonical-bias, and concepts of heresy and orthodoxy. | FALL
RELIGION - Religion | The Life and Letters of Paul | 009232 | Paul's biography and character, the social and physical circumstances of his work, his thought, and its relationship to ancient Jewish and Hellenistic ethics and beliefs. | FALL
RELIGION - Religion | Jesus in Film | 023195 | Studies a variety of cinematic and television films that focus on Jesus; compares and contrasts documentary approaches with dramatic depictions; views the films alongside scholarship on Christian origins and asks what these films reveal about their creators, their social locations and their source material; investigates the reception of these films in both academic and popular culture. | SPRING
RELIGION - Religion | The End of The World: Apocalyptic Arguments from Antiquity to the Present Day | 026241 | Traces end-time arguments, predictions, and prophecies from the second-century BCE until the present day. Why are prophecies of doom so compelling? Why must time come to a stop? What happens after the world’s end? Who decides? Close study of the role of apocalyptic eschatology in Judaism, Christianity, and Islam across time and place provides a lens for interpreting more recent apocalyptic movements, texts, claims, and artistic productions. | SPRING
RELIGION - Religion | Understanding the Qur'an | 019667 | The Qur'an is the Islamic scripture. This course explores the history of revelation or words of God in Islam; formation of the Qur’an as a book; its interpretation from medieval to modern time; its major themes; how the Qur’an introduces itself: the book of light, guidance, virtues and Islamic values and standards, or the book of law? the question of translatability; teaching the Qur'an as religious literature from a neutral viewpoint that could be understood from a secular, or non-theological perspective; the lessons one might apply from literary criticism, biblical studies, and historical methodology; and its message for the human beings in the contemporary world. | FALL-SPRNG
RELIGION - Religion | Islamic Media | 022767 | How contemporary technologies reawaken the sense of the sacred in daily life, rather than destroy it. How technologies new and old circulate the Word in its multiple incarnations, but also cultivate modes of communal identification. How Islamic media transform the social and political landscape, as well as the way we see/ feel/ and perceive the world. How religion has been intensified, diversified, and inflected by the information age. How this media constitutes the very experience of religion. Film, video, digital media, satellite television, social media, print media, audiocassettes, radio, music. | FALL-SPRNG
RELIGION - Religion | Islam in the Americas | 005616 | Explores how Muslim communities live and practice Islam in the American context. Examines diverse Muslim communities emerging from transatlantic exploration, trade in slaves, and migration as well as indigenous conversion. Discussion of religious and cultural identities of American Muslim peoples and consideration of questions of communal organization, religious authority, gender dynamics, youth culture, political and civic engagement, as well as American Muslim comedy and entertainment. Examination of impact of 9/11 upon American Muslims, their responses to the tragedy, and Americans' shifting perceptions of Islam and Muslims. | FALL
RELIGION - Religion | James Baldwin and Toni Morrison | 024218 | This course will examine the novels and essays of James Baldwin and Toni Morrison, focusing on a range of topics: blackness, gender, sexuality, the relationship between race, religion, and nation, and the relationship between anguish and hope. While considering the differences between these authors, we will explore how Baldwin and Morrison converge on a set of ethical and existential themes and concerns. In particular, the course will focus on a shared “ethics of haunting,” a sense that a better future relies on our capacity to remember, mourn, and be unsettled by forms of racial and gendered violence that mark the past and present. | FALL-SPRNG
RELIGION - Religion | Capstone Seminar: Islamic Law In History | 028196 | This seminar focuses on Islamic law and Muslim jurists in social and economic history, with a special attention on the last two hundred years. In a historical anthropology of law, we read primary sources in English translation and secondary literature about the norms and practices of law in Muslim and non-Muslim polities. We look at law as a domain of social interaction, an instrument of government, and part of statecraft in Muslim polities. The main goals of the class are 1) to help students in understanding Islamic legal terms and the difference between norm and practice 2) to help students using the distinction between primary and secondary sources in an original research paper. | FALL-SPRNG
RELIGION - Religion | Junior-Senior Seminars | 009330 | Topics and instructors to be announced. | SPRING
RELIGION - Religion | The Black Radical Tradition: COVID-19, #JusticeForGeorgeFloyd, and the Movement for Black Lives | 026000 | Black Studies is "essential work!" This course introduces students to a series of thinkers connected by a set of moments and locations that demand Black radical theorizing. Conjoining Black radical traditions in the US and South Africa, students explore contemporary political struggles in the anti-racism protests, campus struggles, COVID-19, and the Movement for Black Lives. | FALL
RELIGION - Religion | The Fetish: The Role of Things in Spiritual, Economic, and Sexual Life | 025697 | This course explores the social relationships produced by debates over the value and agency of material things ranging from the cross and the Eucharist to black leather, fur, dildos and even the more mundane commodities through which capitalism and socialism have defined their rivalry. Thus we will examine the highly charged role of things in religion, economics, and spiritualized erotic relationships, as well as the centrality of the fetish concept in the mutual transformation of modern Africa and the West. | SPRING
RELIGION - Religion | Islam and Human Rights | 026768 | The main focus of the course is inquiry about possibility of human rights for Muslims in the modern time. The notion of human rights is represented by the United Nations documents, while Islamic teachings are divided into Islamic ethics and Islamic law. The former contains universal values such as dignity, justice, mercy, love, and freedom. The latter, in its traditional iterations, suffers from issues of gender discrimination, religious intolerance, restriction of religious freedom, the problem of apostasy, and violent punishments. Students will survey major conservative and reformist Muslim approaches to human rights to foster the development of critical analytic and comparative skills. | FALL
RELIGION - Religion | The Evil Eye in Material Culture from Late Antiquity to Islam | 028980 | The phenomenon often referred to as the "evil eye," is an enduring belief that harm can be exerted through the gaze, causing illness, misfortune, and even sudden death. This seminar explores the material culture of the evil eye in the eastern Mediterranean and Near East from pre-Islamic late antiquity (200-600 CE), to medieval Islam (1200-1400). Students will engage in cross-cultural analysis, examining a range of artifacts and images across media, and consider recurring themes in their research, like the relationship between artifacts and the body, debates surrounding licit and illicit magical practices, and intersections between material and textual evidence. | FALL-SPRNG
RELIGION - Religion | Toleration, Freedom of Conscience, and Religious Liberty | 025357 | Explores the ideas of toleration, freedom of conscience, and religious liberty through a careful study of philosophers and theologians in the Roman world, where arguments for these concepts first emerged. Also considers the important contributions of early modern political philosophers and discussions by contemporary theorists. Readings may include Cicero, Seneca, Epictetus, Tertullian, Cyprian, Lactantius, St. Augustine, Spinoza, Locke, Rousseau, Roger Williams, Jefferson, Nussbaum, and Forst. | FALL-SPRNG
RELIGION - Religion | Pan-Asianism, Religion, and the State in Modern Asia | 025648 | An examination of the interaction between religious institutions and the state in modern Asia. The role of religion in the formation of pan-Asian identity in Asia also will be investigated. | FALL-SPRNG
RELIGION - Religion | Hebrew Biblical Texts | 025361 | Select prose and poetic Hebrew biblical texts. Prerequisite: Old Testament 760 and 761 or equivalent. | FALL
RELIGION - Religion | Special Topics in Religion | 009401 | Subject varies from semester to semester. | FALL-SPRNG
RELIGION - Religion | East Asian Studies Core Course: Fields and Methods | 025968 | A graduate-level introduction to the study of East Asia. Students will survey a variety of disciplinary approaches to East Asian studies. The course will be directed by the director of graduate studies or the institute director. Units of the course will be taught by core faculty of the Asian/Pacific Studies Institute and visiting lecturers. Discipline approaches to be addressed include anthropology, art history, economics, history, literary studies, political science, religious studies, and sociology. Department consent required. | FALL
RELIGION - Religion | Elementary Syriac | 009352 | Introduction into the language; reading and analysis of simple texts. | SPRING
RELIGION - Religion | Aramaic | 009467 | Study tests representing "Standard Literary Aramaic": Biblical, Qumran, and Targumic (Targum Onkelos). Other Aramaic language forms may be included. Prerequisite: Should preferably have elementary knowledge of Hebrew. | FALL
RELIGION - Religion | The Septuagint | 009469 | A study of the modern critical use of the Greek Old Testament. Prerequisite: knowledge of Greek and Hebrew. | FALL
RELIGION - Religion | Segregated Sundays: Church, Race, Class, and Caste | 028303 | The Christian church remains the most segregated institution in America. It has been nearly sixty years since the historic 1954 Supreme Court decision in Brown vs. the Board of Education that began public school integration. And it has been almost fifty years since Martin Luther King's I Have a Dream speech in 1963. Yet, most Protestant congregations still reflect the racial makeup of their pre-Civil Rights era counterparts. This course explores why this is so and asks how we can move forward toward a religious life that better reflects the diversity of the nation. | FALL-SPRNG
RELIGION - Religion | Islam and Its World | 009522 | This course introduces various aspects of global Islamic history and historiography. It interrogates how to define, analyze, and probe the interconnectedness of Muslim societies across time. After exploring a range of theoretical and historiographic models for what scholars have referred to as a "multi-civilizational civilization," the "Islamicate," and a "discourse-based world-system," the course delves into thematic examinations of the transregional links and networks that have worked to connect Muslims across Afro-Eurasia. | FALL
RELIGION - Religion | Cross-Cultural Encounters | 027484 | The dynamics of cross-cultural interaction have actively shaped the world for many centuries now. This class explores some of the religious, social, and economic forces that have fostered increasingly global contacts in history. In particular, it examines how centrally located and cosmopolitan Muslims played a critical role in connecting people of far-flung regions, cultures, and religions with one another. It surveys the myriad encounters of Muslims, Buddhists, Confucianists, Hindus, Jews, Christians and more across Afro-Eurasia and into the Americas. How did religious networks, processes and events foster historic exchanges of ideas, practices, and commodities across the world? | FALL-SPRNG
RELIGION - Religion | Islam, Law, and Society | 028211 | Examines the history and development of Islamic law in the context of different Muslim societies from its origins to the present. Varying course themes include ethical and legal norms, gender dynamics, social networks, commerce, governance, secularism, modernity, and more. | FALL-SPRNG
RELIGION - Religion | American Foreign Missions and Chinese Christianity | 028299 | This course examines the history of Christianity in China from the beginning  through the twentieth century. It explores both the missionary origins of the Chinese church and the subsequent historical developments that turned Christianity into a vibrant Chinese faith. The following questions are at the center of our historical inquiry: What role did Western missionaries play in the spread of Christianity in China? What helps explain the Chinese response to the Gospel? How did Christianity take root in Chinese soil and become indigenized? What distinct features and temperament has Chinese Christianity developed? What are the implications for the future of world Christianity? | FALL-SPRNG
RELIGION - Religion | Christianity's Encounter with Other Religions and Cultures: The Case of East Asia | 028301 | The modern encounter between Christianity and other religions and cultures occurred primarily in the context of a vigorous and sustained missionary movement launched in the West. The results of that encounter have been far more complex—more inspiring for some and less satisfying for others—than the simple reproduction of Christian bodies in the denominational image of Western churches. This course is a search for historical answers to those questions within the limits of modern East Asia but also with basic concerns that go beyond those boundaries, concerns that would be shared by those who contemplate the future of a globalized Christianity. | FALL-SPRNG
RELIGION - Religion | Islam, Art, & Society | 027483 | This course explores the interweaving of Islamic theology, spirituality, art, architecture, mathematics, and astronomy in the beautification of everyday objects and lived spaces. It examines how underlying principles of beauty and sacred geometry have shaped places such as hospitals, palaces, gardens, colleges, mosques, inns, and Sufi lodges as well as their historical functions in Muslim societies. Case studies include a range of diverse sites and cultural artifacts from across Afro-Eurasia. | FALL-SPRNG
RELIGION - Religion | Readings in Early Christian Literature: Greek | 027718 | Close readings of key texts in early Christian literature in the original language. | FALL-SPRNG
RELIGION - Religion | Visual Culture of Modern Christianity | 023926 | A historical examination of leading visual themes in Catholicism and Protestantism from the sixteenth century to the present, concentrating on the emergence of imagination, imagery, uses of images and symbolic objects, and the place of the visual arts in these traditions. Book illustration, print culture, devotional practices, illustrated materials supporting evangelization, mission efforts, and education, political propaganda, and the quest for the likeness of Jesus in portraiture and devotional imagery form the primary visual artifacts to be examined. | FALL-SPRNG
RELIGION - Religion | Roman Catholic Visual Piety in the Modern Era | 024727 | An examination of leading themes, imagery, and visual practices in Catholic devotion to saints since the sixteenth century in Europe, North America and beyond. Instructor consent required. | FALL-SPRNG
RELIGION - Religion | Christian Manuscript Culture | 025677 | Investigating provenience & provenance of Christian manuscripts, esp. in Duke University collections. Manuscripts as windows into religious and cultural priorities of Christians from late antiquity to beyond medieval period. Books as liturgical objects; histories of transmission & reception of biblical & patristic texts; manuscripts as gifts and plunder; texts and paratexts as evidence of lived religion. Canon formation and representation, philological and aesthetic notions of “the authentic,” and scribal and scholarly expertise as aspects of book production and circulation will also be addressed as individual manuscripts are placed within their complex historical and material contexts. | SPRING
RELIGION - Religion | Introduction to Rabbinic Literature | 009474 | Selected studies in Jewish material culture and problems in Jewish religious and intellectual history. | FALL
RELIGION - Religion | Religion, Restrictions, and Violence | 026004 | An examination of the historical roots and current manifestations of religiously-justified violence and disenfranchisement, with a focus on the Abrahamic traditions (Judaism, Christianity, and Islam). The violence treated will include the expressly physical as well as the more insidiously existential, including political and cultural marginalization. Major loci of exploration will include gender and sexuality; Israel-Palestine, and the intersection of contemporary identities. Topics include the nature of extremisms within each tradition, the challenges of assimilation and "modernity," and the role and nature of citizenship and territory. This graduate version of the course will be distinguished by the length of readings, length of writing assignments, and nature of final paper. | FALL
RELIGION - Religion | Special Topics in Religion | 025553 | Graduate level special topics in religion. Topics may include Early Christianity and Deuteronomy, among others. Instructor consent required. | FALL-SPRNG
RELIGION - Religion | Theorizing Religion | 013805 | Late nineteenth- and twentieth-century theories, interpretations, and approaches to the study of religion. | FALL
RELIGION - Religion | Modernity of Religion | 021471 | Emergence and form of "religion" in modernity; religions in the context of multiple modernities; exploring both conceptions of "religion" and "modernity" in broadest formulations including particular understandings of culture, power, self and the cosmos; examines cultural grammars, politics, epistemologies, technologies, histories and self-accounts that mark religion-in-modernity drawing on multiple global experiences. | FALL-SPRNG
RELIGION - Religion | Transnational Confucianism | 028457 | This course examines the multiple transnational developments of Confucianism as religious, political, and cultural traditions from the eighteenth century to the twentieth-first century, both in Asia and beyond. Historically Confucianism has taken a strong hold in East Asia for centuries, leaving distinct legacies in China, Korea, and Japan. But it has also been having significant impact in Southeast Asia, especially in Vietnam, Singapore, Indonesia, and Malaysia. In the turn towards the twentieth-first century, we see new developments not only in countries where Confucianism has previously left strong impressions, but also in other parts of the world, such as the United States. | FALL-SPRNG
RELIGION - Religion | Synoptic Gospels in Greek | 024596 | Critical, historical approach to the Synoptic Gospels, with a special focus on the Synoptic Problem. In-depth examination of the history of the Synoptic Problem; detailed study of contemporary approaches and solutions to the Synoptic Problem; discussion of the role played by Synoptic Problem studies in New Testament scholarship, including Historical Jesus studies, redaction-criticism, textual criticism and literary-critical approaches. Prerequisite: two years of Greek or the equivalent. Doctoral students only. | FALL
RELIGION - Religion | Comparative Medieval Philosophy (Al-Farabi, Avicenna, Al-Ghazali, Averroes, Maimonides, Aquinas) | 023832 | The interaction between major philosophers of three Abrahamic religions in the medieval period. Maimonides as the representative of Jewish philosophers. Thomas Aquinas as the representative of Christian philosophers. Al-Farabi, Avicenna, Al-Ghazali and Averroes as the representatives of Muslim philosophers. Translation movement from Arabic to European languages. Theological subjects, philosophical approach. Epistemology, ontology, teleology, and eschatology. Major themes: Causality, God (existence, attributes and actions), world (seen an unseen), creation, soul, prophesy and revelation, resurrection, predestination and free will, theoretical and practical reason. | FALL-SPRNG
RELIGION - Religion | Doctoral Seminar in Early Christianity | 024402 | This seminar is intended for students in the PhD and ThD programs. It will provide a close examination of important early Christian texts in the original language. The seminar will also give attention to the social, intellectual, and religious contexts of the ancient documents as well as grammar, rhetoric, and theological argument. Consent of instructor is required. | SPRING
RELIGION - Religion | Teaching in Religion | 016791 | Course specifically designed for students in Graduate Program in Religion.  Offers students chance to engage with different faculty members on methods and strategies concerning classroom teaching.  Students will be asked to reflect on their own classroom experience and student evaluations of their teaching.  Credit/ No Credit only.  Consent of instructor required. | SPRING
RIGHTS - Human Rights | Human Rights: Back to The Future, Looking at Roots and Current Reality of Human Rights | 027780 | This Focus course introduces students to a brief history of rights as a way to ground our exploration of current human rights challenges and what rights may be envisioned in the future. Rights have never been static. Recent changes in how we see rights include the right to truth in post-conflict societies and animal rights. We'll explore how cutting-edge thinkers contribute to an expanded horizon of rights. We will be engaging with activists, scholars, and artists. Open only to students in the Focus Program. | FALL
RIGHTS - Human Rights | Introduction to Human Rights: Gateway for the Human Rights Certificate | 023954 | This is the Gateway course for the Human Rights Certificate. Students are introduced to the history, theory, practice of, and current issues in human rights. The course is interdisciplinary. | SPRING
RIGHTS - Human Rights | Pursuit of Equality: Rethinking Schools - Lens of Social Justice | 020823 | In 1954 the Supreme Court case Brown versus the Board of Education forever changed American schools by ending segregation and creating educational equity. Or did it? Are today's schools any more inclusive or socially just than schools were 50 years ago? Examination of ways schools may or may not perpetuate and reproduce social inequities. Focus on recent efforts to imagine and create socially-just schools. Discussion of our ethical responsibilities as civically engaged citizens to work towards educational equality and provide support of schools that are inclusive, culturally responsive, and democratic. Required service-learning experience working with children in a Durham public school. | FALL
